lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster,database_name,schema_name,table_name,full_table_name,table_class,data_classification,storage_role,target_postgres_version,connector_scope,replication_slot_strategy,proposed_cdc_enabled,effective_cdc_mode,proposed_kafka_topic,effective_kafka_topic,bronze_target,silver_target,gold_target,implementation_status,policy_reason
207,1,identity,identity-platform,svc-0007,identity-07,team-001,pg-cluster-064,identity_svc_07,identity,impression_identity,identity_svc_07.identity.impression_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.impression_identity,fk.pg.cdc.identity.impression_identity,bronze.identity_impression_identity,silver.identity_impression_identity,gold.identity_impression_metrics,PLANNED,Internal table approved for full CDC.
207,1,identity,identity-platform,svc-0007,identity-07,team-001,pg-cluster-069,identity_svc_07,identity,message_identity,identity_svc_07.identity.message_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.message_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
207,1,identity,identity-platform,svc-0007,identity-07,team-001,pg-cluster-061,identity_svc_07,identity,query_identity,identity_svc_07.identity.query_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.query_identity,fk.pg.cdc.identity.query_identity,bronze.identity_query_identity,silver.identity_query_identity,gold.identity_query_metrics,PLANNED,Internal table approved for full CDC.
207,1,identity,identity-platform,svc-0007,identity-07,team-001,pg-cluster-062,identity_svc_07,identity,result_identity,identity_svc_07.identity.result_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.result_identity,fk.pg.cdc.identity.result_identity,bronze.identity_result_identity,silver.identity_result_identity,gold.identity_result_metrics,PLANNED,Internal table approved for full CDC.
207,1,identity,identity-platform,svc-0007,identity-07,team-001,pg-cluster-068,identity_svc_07,identity,template_identity,identity_svc_07.identity.template_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.template_identity,fk.pg.cdc.identity.template_identity,bronze.identity_template_identity,silver.identity_template_identity,gold.identity_template_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-073,identity_svc_08,identity,contract_identity,identity_svc_08.identity.contract_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.contract_identity,fk.pg.cdc.identity.contract_identity,bronze.identity_contract_identity,silver.identity_contract_identity,gold.identity_contract_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-074,identity_svc_08,identity,fee_identity,identity_svc_08.identity.fee_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.fee_identity,fk.pg.cdc.identity.fee_identity,bronze.identity_fee_identity,silver.identity_fee_identity,gold.identity_fee_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-072,identity_svc_08,identity,partner_identity,identity_svc_08.identity.partner_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.partner_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-080,identity_svc_08,identity,payout_identity,identity_svc_08.identity.payout_identity,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.payout_identity,fk.pg.cdc.identity.payout_identity,bronze.identity_payout_identity,silver.identity_payout_identity,gold.identity_payout_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-076,identity_svc_08,identity,price_identity,identity_svc_08.identity.price_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.price_identity,fk.pg.cdc.identity.price_identity,bronze.identity_price_identity,silver.identity_price_identity,gold.identity_price_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-071,identity_svc_08,identity,provider_identity,identity_svc_08.identity.provider_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.provider_identity,fk.pg.cdc.identity.provider_identity,bronze.identity_provider_identity,silver.identity_provider_identity,gold.identity_provider_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-075,identity_svc_08,identity,rate_identity,identity_svc_08.identity.rate_identity,reference,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.rate_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-079,identity_svc_08,identity,reconciliation_identity,identity_svc_08.identity.reconciliation_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.reconciliation_identity,fk.pg.cdc.identity.reconciliation_identity,bronze.identity_reconciliation_identity,silver.identity_reconciliation_identity,gold.identity_reconciliation_metrics,PLANNED,Internal table approved for full CDC.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-078,identity_svc_08,identity,settlement_identity,identity_svc_08.identity.settlement_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.settlement_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
208,1,identity,identity-platform,svc-0008,identity-08,team-001,pg-cluster-077,identity_svc_08,identity,tax_identity,identity_svc_08.identity.tax_identity,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.tax_identity,fk.pg.cdc.identity.tax_identity,bronze.identity_tax_identity,silver.identity_tax_identity,gold.identity_tax_metrics,PLANNED,Internal table approved for full CDC.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-087,identity_svc_09,identity,bin_identity,identity_svc_09.identity.bin_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.bin_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-082,identity_svc_09,identity,package_identity,identity_svc_09.identity.package_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.package_identity,fk.pg.cdc.identity.package_identity,bronze.identity_package_identity,silver.identity_package_identity,gold.identity_package_metrics,PLANNED,Internal table approved for full CDC.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-090,identity_svc_09,identity,refund_identity,identity_svc_09.identity.refund_identity,history,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.refund_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-089,identity_svc_09,identity,return_identity,identity_svc_09.identity.return_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.return_identity,fk.pg.cdc.identity.return_identity,bronze.identity_return_identity,silver.identity_return_identity,gold.identity_return_metrics,PLANNED,Internal table approved for full CDC.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-084,identity_svc_09,identity,route_identity,identity_svc_09.identity.route_identity,event,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.route_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-081,identity_svc_09,identity,shipment_identity,identity_svc_09.identity.shipment_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.shipment_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-088,identity_svc_09,identity,stock_identity,identity_svc_09.identity.stock_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.stock_identity,fk.pg.cdc.identity.stock_identity,bronze.identity_stock_identity,silver.identity_stock_identity,gold.identity_stock_metrics,PLANNED,Internal table approved for full CDC.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-085,identity_svc_09,identity,stop_identity,identity_svc_09.identity.stop_identity,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.stop_identity,fk.pg.cdc.identity.stop_identity,bronze.identity_stop_identity,silver.identity_stop_identity,gold.identity_stop_metrics,PLANNED,Internal table approved for full CDC.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-083,identity_svc_09,identity,tracking_identity,identity_svc_09.identity.tracking_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.tracking_identity,fk.pg.cdc.identity.tracking_identity,bronze.identity_tracking_identity,silver.identity_tracking_identity,gold.identity_tracking_metrics,PLANNED,Internal table approved for full CDC.
209,1,identity,identity-platform,svc-0009,identity-09,team-001,pg-cluster-086,identity_svc_09,identity,warehouse_identity,identity_svc_09.identity.warehouse_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.warehouse_identity,fk.pg.cdc.identity.warehouse_identity,bronze.identity_warehouse_identity,silver.identity_warehouse_identity,gold.identity_warehouse_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-094,identity_svc_10,identity,consent_identity,identity_svc_10.identity.consent_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.consent_identity,fk.pg.cdc.identity.consent_identity,bronze.identity_consent_identity,silver.identity_consent_identity,gold.identity_consent_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-098,identity_svc_10,identity,device_identity,identity_svc_10.identity.device_identity,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.device_identity,fk.pg.cdc.identity.device_identity,bronze.identity_device_identity,silver.identity_device_identity,gold.identity_device_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-093,identity_svc_10,identity,feedback_identity,identity_svc_10.identity.feedback_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.feedback_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-099,identity_svc_10,identity,location_identity,identity_svc_10.identity.location_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.location_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-100,identity_svc_10,identity,owner_identity,identity_svc_10.identity.owner_identity,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.owner_identity,fk.pg.cdc.identity.owner_identity,bronze.identity_owner_identity,silver.identity_owner_identity,gold.identity_owner_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-095,identity_svc_10,identity,permission_identity,identity_svc_10.identity.permission_identity,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.permission_identity,fk.pg.cdc.identity.permission_identity,bronze.identity_permission_identity,silver.identity_permission_identity,gold.identity_permission_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-092,identity_svc_10,identity,rating_identity,identity_svc_10.identity.rating_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.rating_identity,fk.pg.cdc.identity.rating_identity,bronze.identity_rating_identity,silver.identity_rating_identity,gold.identity_rating_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-091,identity_svc_10,identity,review_identity,identity_svc_10.identity.review_identity,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.review_identity,fk.pg.cdc.identity.review_identity,bronze.identity_review_identity,silver.identity_review_identity,gold.identity_review_metrics,PLANNED,Internal table approved for full CDC.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-096,identity_svc_10,identity,role_identity,identity_svc_10.identity.role_identity,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.identity.role_identity,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
210,1,identity,identity-platform,svc-0010,identity-10,team-001,pg-cluster-097,identity_svc_10,identity,token_identity,identity_svc_10.identity.token_identity,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.identity.token_identity,fk.pg.cdc.identity.token_identity,bronze.identity_token_identity,silver.identity_token_identity,gold.identity_token_metrics,PLANNED,Internal table approved for full CDC.
211,2,customer,customer-platform,svc-0011,customer-01,team-002,pg-cluster-101,customer_svc_01,customer,account_customer,customer_svc_01.customer.account_customer,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.customer.account_customer,fk.pg.cdc.customer.account_customer,bronze.customer_account_customer,silver.customer_account_customer,gold.customer_account_metrics,PLANNED,Internal table approved for full CDC.
211,2,customer,customer-platform,svc-0011,customer-01,team-002,pg-cluster-103,customer_svc_01,customer,address_customer,customer_svc_01.customer.address_customer,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.customer.address_customer,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
211,2,customer,customer-platform,svc-0011,customer-01,team-002,pg-cluster-106,customer_svc_01,customer,event_customer,customer_svc_01.customer.event_customer,transactional,restricted,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,EXCLUDED,fk.pg.cdc.customer.event_customer,,,,,PLANNED,Restricted source table; raw CDC and downstream publication are disabled.
211,2,customer,customer-platform,svc-0011,customer-01,team-002,pg-cluster-107,customer_svc_01,customer,history_customer,customer_svc_01.customer.history_customer,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.customer.history_customer,fk.pg.cdc.customer.history_customer,bronze.customer_history_customer,silver.customer_history_customer,gold.customer_history_metrics,PLANNED,Internal table approved for full CDC.
