lesson_number,relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,source_full_table,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,target_full_table,declared_relationship_type,cardinality,cross_cluster,declared_consistency_model,declared_sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,effective_implementation,enforcement_layer,effective_sync_method,kafka_required,dlq_topic,implementation_status,description
126,rel-000041,customer,customer-01,pg-cluster-101,customer_svc_01,customer,account_customer,account_id,customer_svc_01.customer.account_customer,loyalty,loyalty-01,pg-cluster-701,loyalty_svc_01,loyalty,account_loyalty,account_id,loyalty_svc_01.loyalty.account_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.account_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.account_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000042,customer,customer-01,pg-cluster-108,customer_svc_01,customer,status_customer,status_id,customer_svc_01.customer.status_customer,loyalty,loyalty-02,pg-cluster-712,loyalty_svc_02,loyalty,detail_loyalty,detail_id,loyalty_svc_02.loyalty.detail_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.detail_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.detail_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000043,customer,customer-02,pg-cluster-115,customer_svc_02,customer,request_customer,request_id,customer_svc_02.customer.request_customer,loyalty,loyalty-03,pg-cluster-723,loyalty_svc_03,loyalty,policy_loyalty,policy_id,loyalty_svc_03.loyalty.policy_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.policy_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.policy_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000044,customer,customer-03,pg-cluster-122,customer_svc_03,customer,configuration_customer,configuration_id,customer_svc_03.customer.configuration_customer,loyalty,loyalty-04,pg-cluster-734,loyalty_svc_04,loyalty,line_loyalty,line_id,loyalty_svc_04.loyalty.line_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.line_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.line_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000045,customer,customer-03,pg-cluster-129,customer_svc_03,customer,offer_customer,offer_id,customer_svc_03.customer.offer_customer,loyalty,loyalty-05,pg-cluster-745,loyalty_svc_05,loyalty,approval_loyalty,approval_id,loyalty_svc_05.loyalty.approval_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.approval_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.approval_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000046,customer,customer-04,pg-cluster-136,customer_svc_04,customer,job_customer,job_id,customer_svc_04.customer.job_customer,loyalty,loyalty-06,pg-cluster-756,loyalty_svc_06,loyalty,variant_loyalty,variant_id,loyalty_svc_06.loyalty.variant_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.variant_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.variant_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000047,customer,customer-05,pg-cluster-143,customer_svc_05,customer,decision_customer,decision_id,customer_svc_05.customer.decision_customer,loyalty,loyalty-07,pg-cluster-767,loyalty_svc_07,loyalty,channel_loyalty,channel_id,loyalty_svc_07.loyalty.channel_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.channel_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.channel_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000048,customer,customer-05,pg-cluster-150,customer_svc_05,customer,forecast_customer,forecast_id,customer_svc_05.customer.forecast_customer,loyalty,loyalty-08,pg-cluster-778,loyalty_svc_08,loyalty,settlement_loyalty,settlement_id,loyalty_svc_08.loyalty.settlement_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.settlement_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.settlement_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000049,customer,customer-06,pg-cluster-157,customer_svc_06,customer,media_customer,media_id,customer_svc_06.customer.media_customer,loyalty,loyalty-09,pg-cluster-789,loyalty_svc_09,loyalty,return_loyalty,return_id,loyalty_svc_09.loyalty.return_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.return_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.return_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000050,customer,customer-07,pg-cluster-164,customer_svc_07,customer,impression_customer,impression_id,customer_svc_07.customer.impression_customer,loyalty,loyalty-10,pg-cluster-800,loyalty_svc_10,loyalty,owner_loyalty,owner_id,loyalty_svc_10.loyalty.owner_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.owner_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.owner_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000051,customer,customer-08,pg-cluster-171,customer_svc_08,customer,provider_customer,provider_id,customer_svc_08.customer.provider_customer,loyalty,loyalty-02,pg-cluster-711,loyalty_svc_02,loyalty,item_loyalty,item_id,loyalty_svc_02.loyalty.item_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.item_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.item_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000052,customer,customer-08,pg-cluster-178,customer_svc_08,customer,settlement_customer,settlement_id,customer_svc_08.customer.settlement_customer,loyalty,loyalty-03,pg-cluster-722,loyalty_svc_03,loyalty,configuration_loyalty,configuration_id,loyalty_svc_03.loyalty.configuration_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.configuration_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.configuration_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000053,customer,customer-09,pg-cluster-185,customer_svc_09,customer,stop_customer,stop_id,customer_svc_09.customer.stop_customer,loyalty,loyalty-04,pg-cluster-733,loyalty_svc_04,loyalty,invoice_loyalty,invoice_id,loyalty_svc_04.loyalty.invoice_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.invoice_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.invoice_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000054,customer,customer-10,pg-cluster-192,customer_svc_10,customer,rating_customer,rating_id,customer_svc_10.customer.rating_customer,loyalty,loyalty-05,pg-cluster-744,loyalty_svc_05,loyalty,workflow_loyalty,workflow_id,loyalty_svc_05.loyalty.workflow_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.workflow_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.workflow_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000055,customer,customer-10,pg-cluster-199,customer_svc_10,customer,location_customer,location_id,customer_svc_10.customer.location_customer,loyalty,loyalty-06,pg-cluster-755,loyalty_svc_06,loyalty,attribute_loyalty,attribute_id,loyalty_svc_06.loyalty.attribute_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.attribute_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.attribute_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000056,customer,customer-01,pg-cluster-106,customer_svc_01,customer,event_customer,event_id,customer_svc_01.customer.event_customer,loyalty,loyalty-07,pg-cluster-766,loyalty_svc_07,loyalty,attribution_loyalty,attribution_id,loyalty_svc_07.loyalty.attribution_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.attribution_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.attribution_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000057,customer,customer-02,pg-cluster-113,customer_svc_02,customer,snapshot_customer,snapshot_id,customer_svc_02.customer.snapshot_customer,loyalty,loyalty-08,pg-cluster-777,loyalty_svc_08,loyalty,tax_loyalty,tax_id,loyalty_svc_08.loyalty.tax_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.tax_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.tax_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000058,customer,customer-02,pg-cluster-120,customer_svc_02,customer,movement_customer,movement_id,customer_svc_02.customer.movement_customer,loyalty,loyalty-09,pg-cluster-788,loyalty_svc_09,loyalty,stock_loyalty,stock_id,loyalty_svc_09.loyalty.stock_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.stock_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.stock_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000059,customer,customer-03,pg-cluster-127,customer_svc_03,customer,segment_customer,segment_id,customer_svc_03.customer.segment_customer,loyalty,loyalty-10,pg-cluster-799,loyalty_svc_10,loyalty,location_loyalty,location_id,loyalty_svc_10.loyalty.location_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.location_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.location_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000060,customer,customer-04,pg-cluster-134,customer_svc_04,customer,line_customer,line_id,customer_svc_04.customer.line_customer,loyalty,loyalty-01,pg-cluster-710,loyalty_svc_01,loyalty,mapping_loyalty,mapping_id,loyalty_svc_01.loyalty.mapping_loyalty,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,loyalty,fk.pg.relation.loyalty.mapping_loyalty,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.loyalty.mapping_loyalty.dlq,PLANNED,customer logically references loyalty; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000061,catalog,catalog-01,pg-cluster-201,catalog_svc_01,catalog,account_catalog,account_id,catalog_svc_01.catalog.account_catalog,product,product-01,pg-cluster-301,product_svc_01,product,account_product,account_id,product_svc_01.product.account_product,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,product,fk.pg.relation.product.account_product,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.product.account_product.dlq,PLANNED,catalog logically references product; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000062,catalog,catalog-01,pg-cluster-208,catalog_svc_01,catalog,status_catalog,status_id,catalog_svc_01.catalog.status_catalog,product,product-02,pg-cluster-312,product_svc_02,product,detail_product,detail_id,product_svc_02.product.detail_product,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,product,fk.pg.relation.product.detail_product,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.product.detail_product.dlq,PLANNED,catalog logically references product; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000063,catalog,catalog-02,pg-cluster-215,catalog_svc_02,catalog,request_catalog,request_id,catalog_svc_02.catalog.request_catalog,product,product-03,pg-cluster-323,product_svc_03,product,policy_product,policy_id,product_svc_03.product.policy_product,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,product,fk.pg.relation.product.policy_product,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.product.policy_product.dlq,PLANNED,catalog logically references product; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000064,catalog,catalog-03,pg-cluster-222,catalog_svc_03,catalog,configuration_catalog,configuration_id,catalog_svc_03.catalog.configuration_catalog,product,product-04,pg-cluster-334,product_svc_04,product,line_product,line_id,product_svc_04.product.line_product,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,product,fk.pg.relation.product.line_product,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.product.line_product.dlq,PLANNED,catalog logically references product; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000065,catalog,catalog-03,pg-cluster-229,catalog_svc_03,catalog,offer_catalog,offer_id,catalog_svc_03.catalog.offer_catalog,product,product-05,pg-cluster-345,product_svc_05,product,approval_product,approval_id,product_svc_05.product.approval_product,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,product,fk.pg.relation.product.approval_product,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.product.approval_product.dlq,PLANNED,catalog logically references product; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-000066,catalog,catalog-04,pg-cluster-236,catalog_svc_04,catalog,job_catalog,job_id,catalog_svc_04.catalog.job_catalog,product,product-06,pg-cluster-356,product_svc_06,product,variant_product,variant_id,product_svc_06.product.variant_product,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,product,fk.pg.relation.product.variant_product,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.product.variant_product.dlq,PLANNED,catalog logically references product; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
